# energy dos(up) dos(down)
2.074999999999763922e+00 0.000000000000000000e+00 -2.213454269816190756e-01
2.084999999999763709e+00 0.000000000000000000e+00 -2.232585186262801002e-01
2.094999999999763496e+00 0.000000000000000000e+00 -2.252006791542860153e-01
2.104999999999763283e+00 0.000000000000000000e+00 -2.272214490254938490e-01
2.114999999999763070e+00 0.000000000000000000e+00 -2.293702947890807753e-01
2.124999999999762856e+00 0.000000000000000000e+00 -2.316956401649201414e-01
2.134999999999762643e+00 0.000000000000000000e+00 -2.342422583578217810e-01
2.144999999999762430e+00 0.000000000000000000e+00 -2.370356379557322923e-01
2.154999999999762217e+00 1.487078111154644105e-06 -2.401123213480425289e-01
2.164999999999762004e+00 5.181551461171738973e-06 -2.434952707361839330e-01
2.174999999999761791e+00 1.360712257845667959e-05 -2.472030208381855998e-01
2.184999999999761577e+00 2.598595346079210630e-05 -2.512528716925408467e-01
2.194999999999761364e+00 4.696742575079035533e-05 -2.556536361657507084e-01
2.204999999999761151e+00 6.839601244618809641e-05 -2.604126121660663151e-01
2.214999999999760938e+00 1.001142580237764958e-04 -2.655222382289648131e-01
2.224999999999760725e+00 1.430370816487035244e-04 -2.709819823541683714e-01
2.234999999999760512e+00 2.023679776688610253e-04 -2.767747211577539224e-01
2.244999999999760298e+00 2.835146841451755798e-04 -2.828733702536348482e-01
2.254999999999760085e+00 3.933236856645220148e-04 -2.892517126236452407e-01
2.264999999999759872e+00 5.403380773517061112e-04 -2.958828638425740620e-01
2.274999999999759659e+00 7.350588665566912261e-04 -3.027147388420958762e-01
2.284999999999759446e+00 9.901930587461128981e-04 -3.096975335557304865e-01
2.294999999999759233e+00 1.325327870693591287e-03 -3.167796804438992031e-01
2.304999999999759019e+00 1.757345847913760473e-03 -3.239002677801463004e-01
2.314999999999758806e+00 2.305264518195734164e-03 -3.310002965205069980e-01
2.324999999999758593e+00 2.989901044391713066e-03 -3.380115189137580245e-01
2.334999999999758380e+00 3.842170405408684708e-03 -3.448832296866000680e-01
2.344999999999758167e+00 4.891538730468600500e-03 -3.515506594225011328e-01
2.354999999999757954e+00 6.172495306924512780e-03 -3.579699706832029094e-01
2.364999999999757740e+00 7.711937670453404906e-03 -3.640875749872110045e-01
2.374999999999757527e+00 9.543220141760367162e-03 -3.698709853843513695e-01
2.384999999999757314e+00 1.170659516856677879e-02 -3.752916560866230711e-01
2.394999999999757101e+00 1.421743699846996813e-02 -3.803351751616106391e-01
2.404999999999756888e+00 1.710864153215364836e-02 -3.850015708611263521e-01
2.414999999999756675e+00 2.040689534601345181e-02 -3.892927809568873521e-01
2.424999999999756461e+00 2.412612113860238341e-02 -3.932235336423829941e-01
2.434999999999756248e+00 2.826452645743865108e-02 -3.968227863527881705e-01
2.444999999999756035e+00 3.282796854225515648e-02 -4.001178225845062331e-01
2.454999999999755822e+00 3.780173553600391090e-02 -4.031395339928760535e-01
2.464999999999755609e+00 4.316715879247019771e-02 -4.059208901486337506e-01
2.474999999999755396e+00 4.889735433015780786e-02 -4.084988024613525059e-01
2.484999999999755183e+00 5.494229823248703015e-02 -4.109014226263015268e-01
2.494999999999754969e+00 6.126624705925439590e-02 -4.131437679486045234e-01
2.504999999999754756e+00 6.781712406024067996e-02 -4.152479005720213223e-01
2.514999999999754543e+00 7.453814995602778271e-02 -4.172105843228201549e-01
2.524999999999754330e+00 8.137991563145061114e-02 -4.190184138693647808e-01
2.534999999999754117e+00 8.828739121306392046e-02 -4.206388196756548070e-01
2.544999999999753904e+00 9.522959717557705206e-02 -4.220270270233223986e-01
2.554999999999753690e+00 1.021544306016636677e-01 -4.231228596980233236e-01
2.564999999999753477e+00 1.090489425079398389e-01 -4.238532872128207840e-01
2.574999999999753264e+00 1.158909240226407844e-01 -4.241245908740581272e-01
2.584999999999753051e+00 1.226851851393708503e-01 -4.238462425721030713e-01
2.594999999999752838e+00 1.294349088639410728e-01 -4.229119450751361864e-01
2.604999999999752625e+00 1.361651523516770879e-01 -4.212190063661504502e-01
2.614999999999752411e+00 1.428924022994140508e-01 -4.186544766102561765e-01
2.624999999999752198e+00 1.496524426157335164e-01 -4.151322652167949157e-01
2.634999999999751985e+00 1.564775183154651916e-01 -4.105601906704276494e-01
2.644999999999751772e+00 1.633977898420589381e-01 -4.048603013586208887e-01
2.654999999999751559e+00 1.704378801501663099e-01 -3.979846804837169350e-01
2.664999999999751346e+00 1.776137265440272395e-01 -3.899178450446870170e-01
2.674999999999751132e+00 1.849299621933946369e-01 -3.806539373873115695e-01
2.684999999999750919e+00 1.923780052983454780e-01 -3.702187912699251293e-01
2.694999999999750706e+00 1.999349727355100026e-01 -3.586837182244016486e-01
2.704999999999750493e+00 2.075649530249296382e-01 -3.461426263390035007e-01
2.714999999999750280e+00 2.152203624045249952e-01 -3.327171682831497335e-01
2.724999999999750067e+00 2.228309965198558840e-01 -3.185671053866472313e-01
2.734999999999749853e+00 2.303292999880722502e-01 -3.038628122253910768e-01
2.744999999999749640e+00 2.376384510903224723e-01 -2.888084978772581524e-01
2.754999999999749427e+00 2.446698443892646457e-01 -2.736111788688261326e-01
2.764999999999749214e+00 2.513314394266005780e-01 -2.584937717722851636e-01
2.774999999999749001e+00 2.575417317666711114e-01 -2.436708739409299551e-01
2.784999999999748788e+00 2.632162149223465364e-01 -2.293538329085698380e-01
2.794999999999748574e+00 2.682856630402611353e-01 -2.157471668482591476e-01
2.804999999999748361e+00 2.726847008340593237e-01 -2.030193824983480000e-01
2.814999999999748148e+00 2.763452182871710683e-01 -1.913386576959034691e-01
2.824999999999747935e+00 2.792256606328789581e-01 -1.808105521477396116e-01
2.834999999999747722e+00 2.812988290385686208e-01 -1.715329809134100436e-01
2.844999999999747509e+00 2.825387798419958796e-01 -1.635584551048016588e-01
2.854999999999747295e+00 2.829364816980926567e-01 -1.569012996681883043e-01
2.864999999999747082e+00 2.825035440486174387e-01 -1.515616334875141968e-01
2.874999999999746869e+00 2.812551059690023836e-01 -1.474787328571727785e-01
2.884999999999746656e+00 2.792316222992687891e-01 -1.446050739790124273e-01
2.894999999999746443e+00 2.764820441980742616e-01 -1.428444820654198033e-01
2.904999999999746230e+00 2.730740475062478079e-01 -1.420940381836156841e-01
2.914999999999746016e+00 2.690896519219845850e-01 -1.422388375762050627e-01
2.924999999999745803e+00 2.646257520052787138e-01 -1.431635638949826372e-01
2.934999999999745590e+00 2.597931365576697793e-01 -1.447538203440913995e-01
2.944999999999745377e+00 2.547148607979885515e-01 -1.468848453540710919e-01
2.954999999999745164e+00 2.495238699995074860e-01 -1.494659608588676525e-01
2.964999999999744951e+00 2.443588250260196049e-01 -1.523989048039980365e-01
2.974999999999744738e+00 2.393624350737390272e-01 -1.556106561092155949e-01
2.984999999999744524e+00 2.346743045857845600e-01 -1.590263666498950290e-01
2.994999999999744311e+00 2.304314475935965167e-01 -1.625913031465719139e-01
3.004999999999744098e+00 2.267493384160572112e-01 -1.662690686127872575e-01
3.014999999999743885e+00 2.237416990688126661e-01 -1.700121311824389359e-01
3.024999999999743672e+00 2.214747757874773182e-01 -1.738070893021115004e-01
3.034999999999743459e+00 2.199983833699095948e-01 -1.776331259242465710e-01
3.044999999999743245e+00 2.193263292401174958e-01 -1.814791990824736745e-01
3.054999999999743032e+00 2.194469230471863819e-01 -1.853377621728508062e-01
3.064999999999742819e+00 2.202979246986246364e-01 -1.892066171586445356e-01
3.074999999999742606e+00 2.217871565797564504e-01 -1.930681043650333828e-01
3.084999999999742393e+00 2.237876322988070765e-01 -1.969292894590382315e-01
3.094999999999742180e+00 2.261530955168095658e-01 -2.007808701752644420e-01
3.104999999999741966e+00 2.286960326874519778e-01 -2.046310255630685582e-01
3.114999999999741753e+00 2.312365568074091493e-01 -2.084628072429315915e-01
3.124999999999741540e+00 2.335676467592505690e-01 -2.122804828995535908e-01
3.134999999999741327e+00 2.355025932344370632e-01 -2.160735667639245017e-01
3.144999999999741114e+00 2.368460467153970517e-01 -2.198352419501634347e-01
3.154999999999740901e+00 2.374378397027858689e-01 -2.235548188728297414e-01
3.164999999999740687e+00 2.371412216751219715e-01 -2.272227428010430705e-01
3.174999999999740474e+00 2.358622175848793523e-01 -2.308380820773383579e-01
3.184999999999740261e+00 2.335392832921079909e-01 -2.343790126952410013e-01
3.194999999999740048e+00 2.301531301654564099e-01 -2.378283812611929893e-01
3.204999999999739835e+00 2.257461523008703619e-01 -2.411809849753377144e-01
3.214999999999739622e+00 2.203839190921049185e-01 -2.444103195649892646e-01
3.224999999999739408e+00 2.141758581314389398e-01 -2.475095248756988553e-01
3.234999999999739195e+00 2.072741567844350596e-01 -2.504615923327295768e-01
3.244999999999738982e+00 1.998651646151803074e-01 -2.532539711631002777e-01
3.254999999999738769e+00 1.921478426888860447e-01 -2.558777340752559359e-01
3.264999999999738556e+00 1.843414954086700641e-01 -2.583258608261652656e-01
3.274999999999738343e+00 1.766676903387435771e-01 -2.605946716611161618e-01
3.284999999999738129e+00 1.693470155533511323e-01 -2.626885097226251964e-01
3.294999999999737916e+00 1.625916017258232371e-01 -2.646069862255636673e-01
3.304999999999737703e+00 1.565845872478514034e-01 -2.663673143065939386e-01
3.314999999999737490e+00 1.514854816405445392e-01 -2.679675664279669300e-01
3.324999999999737277e+00 1.474204634625841392e-01 -2.694176122099685156e-01
3.334999999999737064e+00 1.444785972458258738e-01 -2.707416191035883490e-01
3.344999999999736850e+00 1.427190858671337492e-01 -2.719502367237382479e-01
3.354999999999736637e+00 1.421326221622069563e-01 -2.730512734354800797e-01
3.364999999999736424e+00 1.427100901997650495e-01 -2.740626121375406843e-01
3.374999999999736211e+00 1.443723752658994386e-01 -2.749806059082898213e-01
3.384999999999735998e+00 1.470258827376727251e-01 -2.758118547363220263e-01
3.394999999999735785e+00 1.505408997952054073e-01 -2.765462019045100694e-01
3.404999999999735572e+00 1.547727940856127027e-01 -2.771730114661697941e-01
3.414999999999735358e+00 1.595447791802961646e-01 -2.776709983370401202e-01
3.424999999999735145e+00 1.647017273749018518e-01 -2.780152147807529728e-01
3.434999999999734932e+00 1.700609906513875225e-01 -2.781774337084005344e-01
3.444999999999734719e+00 1.754592878707723347e-01 -2.781262443194819078e-01
3.454999999999734506e+00 1.807335295318114321e-01 -2.778261519181517425e-01
3.464999999999734293e+00 1.857513957046516839e-01 -2.772475924372760359e-01
3.474999999999734079e+00 1.903967759790663183e-01 -2.763477361898647455e-01
3.484999999999733866e+00 1.945774129599807667e-01 -2.751058933369157633e-01
3.494999999999733653e+00 1.982277211253975768e-01 -2.735065075658468792e-01
3.504999999999733440e+00 2.013035687757195324e-01 -2.715344098341810897e-01
3.514999999999733227e+00 2.037901334451783508e-01 -2.691890334712052080e-01
3.524999999999733014e+00 2.056852392962276177e-01 -2.664946062492390966e-01
3.534999999999732800e+00 2.070235752651239658e-01 -2.634734236722039435e-01
3.544999999999732587e+00 2.078322980460455272e-01 -2.601715300418732113e-01
3.554999999999732374e+00 2.081675608651392118e-01 -2.566411639249383536e-01
3.564999999999732161e+00 2.080867927836063946e-01 -2.529428450652599913e-01
3.574999999999731948e+00 2.076544107133884709e-01 -2.491523479330393642e-01
3.584999999999731735e+00 2.069291073855514529e-01 -2.453473717161818168e-01
3.594999999999731521e+00 2.059689952069439500e-01 -2.416051905279417433e-01
3.604999999999731308e+00 2.048242028849258378e-01 -2.380056584713131085e-01
3.614999999999731095e+00 2.035473868793672703e-01 -2.346214563828109001e-01
3.624999999999730882e+00 2.021937693647420653e-01 -2.315156663671554260e-01
3.634999999999730669e+00 2.007850536934165375e-01 -2.287415513180430515e-01
3.644999999999730456e+00 1.993426057318348210e-01 -2.263322690180255004e-01
3.654999999999730242e+00 1.979007742827689209e-01 -2.243210751942063541e-01
3.664999999999730029e+00 1.964656071687247985e-01 -2.227067906743497028e-01
3.674999999999729816e+00 1.950447323201667804e-01 -2.214768564712297771e-01
3.684999999999729603e+00 1.936477473217437795e-01 -2.206003853607728382e-01
3.694999999999729390e+00 1.922668881587930589e-01 -2.200356197959150439e-01
3.704999999999729177e+00 1.909027031734665814e-01 -2.197219213616422584e-01
3.714999999999728963e+00 1.895478242782838996e-01 -2.195873749251006091e-01
3.724999999999728750e+00 1.882009936752625789e-01 -2.195647450295493686e-01
3.734999999999728537e+00 1.868528546071535346e-01 -2.195641181014194587e-01
3.744999999999728324e+00 1.855035869966797368e-01 -2.194989646903597047e-01
3.754999999999728111e+00 1.841544750188898183e-01 -2.193040428737250969e-01
3.764999999999727898e+00 1.828006318161730648e-01 -2.188853077235795308e-01
3.774999999999727684e+00 1.814568152544850377e-01 -2.181882105756635659e-01
3.784999999999727471e+00 1.801314432640120367e-01 -2.171425228965399856e-01
3.794999999999727258e+00 1.788378009621339193e-01 -2.157204327974142355e-01
3.804999999999727045e+00 1.775960488279085259e-01 -2.138939749913486565e-01
3.814999999999726832e+00 1.764357354318764337e-01 -2.116522695135919507e-01
3.824999999999726619e+00 1.753853635330865635e-01 -2.090165063584035476e-01
3.834999999999726406e+00 1.744702907498681121e-01 -2.060043587404628562e-01
3.844999999999726192e+00 1.737273141766370599e-01 -2.026671455558058665e-01
3.854999999999725979e+00 1.731874553080016699e-01 -1.990633256360017922e-01
3.864999999999725766e+00 1.728736390127919575e-01 -1.952750836778107679e-01
3.874999999999725553e+00 1.728246785557601972e-01 -1.913793219053959160e-01
3.884999999999725340e+00 1.730560132366644743e-01 -1.874845298674792660e-01
3.894999999999725127e+00 1.735783745561244873e-01 -1.836788390729806597e-01
3.904999999999724913e+00 1.743903683100934965e-01 -1.800692954608687502e-01
3.914999999999724700e+00 1.754956117356458456e-01 -1.767412126645885873e-01
3.924999999999724487e+00 1.768788774517760509e-01 -1.737960906042434750e-01
3.934999999999724274e+00 1.785228280328705341e-01 -1.713027341866089071e-01
3.944999999999724061e+00 1.803841458480760496e-01 -1.693394451476393225e-01
3.954999999999723848e+00 1.824357832427636050e-01 -1.679559105413979403e-01
3.964999999999723634e+00 1.846240089180083144e-01 -1.671944864445203960e-01
3.974999999999723421e+00 1.869028206237078604e-01 -1.670737594516101265e-01
3.984999999999723208e+00 1.892233370723772901e-01 -1.675948632816667283e-01
3.994999999999722995e+00 1.915281887164835273e-01 -1.687590702930989450e-01
4.004999999999722782e+00 1.937595960945364404e-01 -1.705318301210245191e-01
4.014999999999722569e+00 1.958716578158851696e-01 -1.728673940379260032e-01
4.024999999999722355e+00 1.978226574762365353e-01 -1.757261569773479193e-01
4.034999999999722142e+00 1.995671954493983824e-01 -1.790385316263680693e-01
4.044999999999721929e+00 2.010710057169157461e-01 -1.827352910415241949e-01
4.054999999999721716e+00 2.023079879461856245e-01 -1.867347619826680016e-01
4.064999999999721503e+00 2.032571646544837907e-01 -1.909446257657299306e-01
4.074999999999721290e+00 2.039093642004719542e-01 -1.952758945201454599e-01
4.084999999999721076e+00 2.042524062699805354e-01 -1.996388175872300108e-01
4.094999999999720863e+00 2.042959683205451682e-01 -2.039263145735314975e-01
4.104999999999720650e+00 2.040512588463796184e-01 -2.080471441005212752e-01
4.114999999999720437e+00 2.035372444437759942e-01 -2.118933736763573550e-01
4.124999999999720224e+00 2.027812552591171658e-01 -2.153860743280439638e-01
4.134999999999720011e+00 2.018245969849676580e-01 -2.184311466409772917e-01
4.144999999999719797e+00 2.006930783990591161e-01 -2.209386916647374244e-01
4.154999999999719584e+00 1.994331237734116580e-01 -2.228356916960982093e-01
4.164999999999719371e+00 1.980874530445500825e-01 -2.240582446245853454e-01
4.174999999999719158e+00 1.967010399170908141e-01 -2.245504369137744927e-01
4.184999999999718945e+00 1.953129457290611048e-01 -2.242835843773584859e-01
4.194999999999718732e+00 1.939602755680961133e-01 -2.232384036970261332e-01
4.204999999999718518e+00 1.926788828577794821e-01 -2.214118394530851797e-01
4.214999999999718305e+00 1.915106014387530364e-01 -2.188298880890186815e-01
4.224999999999718092e+00 1.904806459867243174e-01 -2.155373816592031089e-01
4.234999999999717879e+00 1.895974039747452822e-01 -2.115917134032111180e-01
4.244999999999717666e+00 1.888861010117771633e-01 -2.070709195829638916e-01
4.254999999999717453e+00 1.883436064596695769e-01 -2.020841311517228012e-01
4.264999999999717240e+00 1.879887738639263728e-01 -1.967417161754086430e-01
4.274999999999717026e+00 1.878048681277493803e-01 -1.911622420574375092e-01
4.284999999999716813e+00 1.877840152692651920e-01 -1.854961460689092401e-01
4.294999999999716600e+00 1.879207760202654676e-01 -1.798640340762255874e-01
4.304999999999716387e+00 1.882031592597042946e-01 -1.744041248968835611e-01
4.314999999999716174e+00 1.886147582018289082e-01 -1.692477618613265899e-01
4.324999999999715961e+00 1.891426743879266181e-01 -1.645187937146535551e-01
4.334999999999715747e+00 1.897788440045534153e-01 -1.603105277091090852e-01
4.344999999999715534e+00 1.905113068039893942e-01 -1.567133524284550772e-01
4.354999999999715321e+00 1.913381191992231667e-01 -1.537984011397278139e-01
4.364999999999715108e+00 1.922484855387731617e-01 -1.516032915698602157e-01
4.374999999999714895e+00 1.932474593156934817e-01 -1.501463322258709820e-01
4.384999999999714682e+00 1.943279649782375662e-01 -1.494259519926615098e-01
4.394999999999714468e+00 1.954989287484846239e-01 -1.494215317329720960e-01
4.404999999999714255e+00 1.967584599868871242e-01 -1.500806282911024692e-01
4.414999999999714042e+00 1.981106857848466962e-01 -1.513511634316393739e-01
4.424999999999713829e+00 1.995601507166310240e-01 -1.531474825921426697e-01
4.434999999999713616e+00 2.011023625642288648e-01 -1.553880990564640019e-01
4.444999999999713403e+00 2.027419301067232560e-01 -1.579823825540498383e-01
4.454999999999713189e+00 2.044719337028019224e-01 -1.608317357299278993e-01
4.464999999999712976e+00 2.062798658685039976e-01 -1.638347978710224251e-01
4.474999999999712763e+00 2.081623151048838105e-01 -1.669072062158181713e-01
4.484999999999712550e+00 2.100977683843019694e-01 -1.699643493454929821e-01
4.494999999999712337e+00 2.120675514795481997e-01 -1.729263458047808899e-01
4.504999999999712124e+00 2.140468649302923743e-01 -1.757272669079174010e-01
4.514999999999711910e+00 2.160096424568550277e-01 -1.783183082368874350e-01
4.524999999999711697e+00 2.179250968729558313e-01 -1.806587590013671862e-01
4.534999999999711484e+00 2.197556874190794152e-01 -1.827220032819399098e-01
4.544999999999711271e+00 2.214718947560928575e-01 -1.845030640024604984e-01
4.554999999999711058e+00 2.230358366859611363e-01 -1.859972345622819268e-01
4.564999999999710845e+00 2.244143671900653281e-01 -1.872160138619998193e-01
4.574999999999710631e+00 2.255797917391049456e-01 -1.881919605151174957e-01
4.584999999999710418e+00 2.265030406679872654e-01 -1.889487315444359217e-01
4.594999999999710205e+00 2.271681652088846648e-01 -1.895369864330395115e-01
4.604999999999709992e+00 2.275571117014791034e-01 -1.899998235942285951e-01
4.614999999999709779e+00 2.276612694630713030e-01 -1.903832019757926708e-01
4.624999999999709566e+00 2.274763324964012845e-01 -1.907417382986349996e-01
4.634999999999709352e+00 2.270068591000165281e-01 -1.911302815120130283e-01
4.644999999999709139e+00 2.262738336147089857e-01 -1.915911991921806501e-01
4.654999999999708926e+00 2.252824036315680400e-01 -1.921694761494363579e-01
4.664999999999708713e+00 2.240574547855068988e-01 -1.929111612608170323e-01
4.674999999999708500e+00 2.226263415891997499e-01 -1.938496513381795239e-01
4.684999999999708287e+00 2.210117457512171257e-01 -1.950120988394486443e-01
4.694999999999708074e+00 2.192496487084986678e-01 -1.964079224435430482e-01
4.704999999999707860e+00 2.173749845375050060e-01 -1.980543105097535006e-01
4.714999999999707647e+00 2.154175268193026516e-01 -1.999461052084728907e-01
4.724999999999707434e+00 2.134143972379433651e-01 -2.020798646669066390e-01
4.734999999999707221e+00 2.113985468661690736e-01 -2.044361774177498037e-01
4.744999999999707008e+00 2.094020190120623182e-01 -2.069878139388921512e-01
4.754999999999706795e+00 2.074640875076773638e-01 -2.097006640239146291e-01
4.764999999999706581e+00 2.056290956715410012e-01 -2.125393832630978197e-01
4.774999999999706368e+00 2.039185277887702596e-01 -2.154710012414753351e-01
4.784999999999706155e+00 2.023775259963598583e-01 -2.184296161469286290e-01
4.794999999999705942e+00 2.010429412172378139e-01 -2.213733369495642367e-01
4.804999999999705729e+00 1.999636725746025967e-01 -2.242517699248366414e-01
4.814999999999705516e+00 1.991714730829554081e-01 -2.270189287037922554e-01
4.824999999999705302e+00 1.987059264753960330e-01 -2.296199950478755025e-01
4.834999999999705089e+00 1.985965666755847292e-01 -2.320115876226654106e-01
4.844999999999704876e+00 1.988744921544643163e-01 -2.341514567599823904e-01
4.854999999999704663e+00 1.995636867307979678e-01 -2.360142375006471227e-01
4.864999999999704450e+00 2.006753757091793156e-01 -2.375665649218355879e-01
4.874999999999704237e+00 2.022142791129797890e-01 -2.387941636896959985e-01
4.884999999999704023e+00 2.041737671652211483e-01 -2.396838597154545558e-01
4.894999999999703810e+00 2.065452105607057665e-01 -2.402249645140297762e-01
4.904999999999703597e+00 2.092945527275585638e-01 -2.404376339983747279e-01
4.914999999999703384e+00 2.123960844368792400e-01 -2.403310279230345958e-01
4.924999999999703171e+00 2.157911981149517044e-01 -2.399315287042591283e-01
4.934999999999702958e+00 2.194409325204144945e-01 -2.392645656871064119e-01
4.944999999999702744e+00 2.232783320447096487e-01 -2.383686708521421949e-01
4.954999999999702531e+00 2.272559629901497458e-01 -2.372925952706012309e-01
4.964999999999702318e+00 2.313081043656426972e-01 -2.360747759419461467e-01
4.974999999999702105e+00 2.353877378738961357e-01 -2.347641820196186835e-01
4.984999999999701892e+00 2.394359053470530574e-01 -2.334077166751443166e-01
4.994999999999701679e+00 2.434101257848366173e-01 -2.320584988980768926e-01
5.004999999999701465e+00 2.472733871622752044e-01 -2.307644019454879181e-01
5.014999999999701252e+00 2.509854992349517255e-01 -2.295650208531796188e-01
5.024999999999701039e+00 2.545127574948423121e-01 -2.285102384782568830e-01
5.034999999999700826e+00 2.578386942911664592e-01 -2.276176389974542691e-01
5.044999999999700613e+00 2.609436836785650748e-01 -2.269298883229409203e-01
5.054999999999700400e+00 2.638016260725152273e-01 -2.264720158329203703e-01
5.064999999999700186e+00 2.664019695968470880e-01 -2.262566277471483867e-01
5.074999999999699973e+00 2.687151833478990115e-01 -2.262977723788458517e-01
5.084999999999699760e+00 2.707260798391361578e-01 -2.266014788211224706e-01
5.094999999999699547e+00 2.724071752347424491e-01 -2.271617249807908467e-01
5.104999999999699334e+00 2.737229017303331458e-01 -2.279829651641256671e-01
5.114999999999699121e+00 2.746386690577070078e-01 -2.290369739221142509e-01
5.124999999999698908e+00 2.751203739396496650e-01 -2.303127433498899368e-01
5.134999999999698694e+00 2.751207572682410341e-01 -2.317841217776988594e-01
5.144999999999698481e+00 2.745958713761733061e-01 -2.334406630844758912e-01
5.154999999999698268e+00 2.734979074147700362e-01 -2.352485176551647461e-01
5.164999999999698055e+00 2.717830765587046504e-01 -2.371713799047526772e-01
5.174999999999697842e+00 2.694105944444571410e-01 -2.391931175459665049e-01
5.184999999999697629e+00 2.663446080597925980e-01 -2.412874756454268244e-01
5.194999999999697415e+00 2.625609567986810222e-01 -2.434281200676450263e-01
5.204999999999697202e+00 2.580292347981588685e-01 -2.455809714314085013e-01
5.214999999999696989e+00 2.527468342235722476e-01 -2.477316631881193443e-01
5.224999999999696776e+00 2.467090888607750554e-01 -2.498498072082635524e-01
5.234999999999696563e+00 2.399242185729683619e-01 -2.519252536949795340e-01
5.244999999999696350e+00 2.324202245085152385e-01 -2.539289003061843686e-01
5.254999999999696136e+00 2.242314011725567435e-01 -2.558417434649134514e-01
5.264999999999695923e+00 2.154049917696442273e-01 -2.576472094560305903e-01
5.274999999999695710e+00 2.059963291514492478e-01 -2.593268335162203786e-01
5.284999999999695497e+00 1.960740953972344436e-01 -2.608586908514439751e-01
5.294999999999695284e+00 1.857163282599704757e-01 -2.622223378665370364e-01
5.304999999999695071e+00 1.750081379819943272e-01 -2.634031331430524703e-01
5.314999999999694857e+00 1.640444639880265787e-01 -2.643753216585897348e-01
5.324999999999694644e+00 1.529192383003396549e-01 -2.651216807526938779e-01
5.334999999999694431e+00 1.417342703175963059e-01 -2.656178825297138002e-01
5.344999999999694218e+00 1.305914229079637723e-01 -2.658450145924838859e-01
5.354999999999694005e+00 1.195895763304080511e-01 -2.657810806454586339e-01
5.364999999999693792e+00 1.088238399011577373e-01 -2.654112508631483180e-01
5.374999999999693578e+00 9.838335254007955777e-02 -2.647138065595264211e-01
5.384999999999693365e+00 8.835222255125453616e-02 -2.636726007930800253e-01
5.394999999999693152e+00 7.879582159087143711e-02 -2.622654205531416705e-01
5.404999999999692939e+00 6.977524911934852858e-02 -2.604790091704462518e-01
5.414999999999692726e+00 6.134294201998284624e-02 -2.582931652729404393e-01
5.424999999999692513e+00 5.353088692496436873e-02 -2.556949629971912996e-01
5.434999999999692299e+00 4.636092617627658730e-02 -2.526653941605344622e-01
5.444999999999692086e+00 3.984109300189800362e-02 -2.491874720593110493e-01
5.454999999999691873e+00 3.396766207346815780e-02 -2.452527964029287688e-01
5.464999999999691660e+00 2.873207949442004028e-02 -2.408383848528765636e-01
5.474999999999691447e+00 2.410636446366615226e-02 -2.359333656163985771e-01
5.484999999999691234e+00 2.005792831593520426e-02 -2.305224127963493852e-01
5.494999999999691020e+00 1.655114950593806686e-02 -2.246010284251600264e-01
5.504999999999690807e+00 1.354305545992526283e-02 -2.181703103821271417e-01
5.514999999999690594e+00 1.098695339000058287e-02 -2.112299786667600210e-01
5.524999999999690381e+00 8.837287621000621679e-03 -2.037880804706729276e-01
5.534999999999690168e+00 7.044286514413410603e-03 -1.958637824569220698e-01
5.544999999999689955e+00 5.561591046588528452e-03 -1.874854023311330331e-01
5.554999999999689742e+00 4.356939841597252602e-03 -1.786930534663593306e-01
5.564999999999689528e+00 3.383332045246153792e-03 -1.695352342039750659e-01
5.574999999999689315e+00 2.595279794459972884e-03 -1.600661709861834203e-01
5.584999999999689102e+00 1.981347911516704620e-03 -1.503464662865426626e-01
5.594999999999688889e+00 1.499142558339119262e-03 -1.404695773836572570e-01
5.604999999999688676e+00 1.125683798687091659e-03 -1.305050381896304679e-01
5.614999999999688463e+00 8.371637560113168435e-04 -1.205352795873785021e-01
5.624999999999688249e+00 6.241056436291279831e-04 -1.106523520664811910e-01
5.634999999999688036e+00 4.645596677243577074e-04 -1.009438426345532075e-01
5.644999999999687823e+00 3.488687379872898843e-04 -9.148862554606101982e-02
5.654999999999687610e+00 2.721786604208373565e-04 -8.236425773919679727e-02
5.664999999999687397e+00 2.233772094768124417e-04 -7.363544694006428359e-02
5.674999999999687184e+00 1.975273472020613397e-04 -6.537082486340338450e-02
5.684999999999686970e+00 1.891612994471608071e-04 -5.761617575233392990e-02
5.694999999999686757e+00 1.996563873426882929e-04 -5.040745786476792667e-02
5.704999999999686544e+00 2.261840106850675105e-04 -4.377372174098316526e-02
5.714999999999686331e+00 2.682156101485056463e-04 -3.772153058541638515e-02
5.724999999999686118e+00 3.228701299820962707e-04 -3.225737261554390001e-02
5.734999999999685905e+00 3.986434171867834489e-04 -2.736812145057609252e-02
5.744999999999685691e+00 4.887314689827340023e-04 -2.303709669187778072e-02
5.754999999999685478e+00 5.999301282125747096e-04 -1.923546953239009191e-02
5.764999999999685265e+00 7.291016759429289193e-04 -1.592897919785503380e-02
5.774999999999685052e+00 8.772685812225324009e-04 -1.308628734501196024e-02
5.784999999999684839e+00 1.045042878334225163e-03 -1.066418180352069443e-02
5.794999999999684626e+00 1.232516379465721339e-03 -8.624001206935280606e-03
5.804999999999684412e+00 1.439157562675605481e-03 -6.917093584054537399e-03
5.814999999999684199e+00 1.663723090303470195e-03 -5.506188565168171345e-03
5.824999999999683986e+00 1.904192275826954673e-03 -4.356917973463179071e-03
5.834999999999683773e+00 2.157732531695101454e-03 -3.422333602313187666e-03
5.844999999999683560e+00 2.420702812693573298e-03 -2.687262382767765558e-03
